"TIMESTAMP","RECORD","AirTC_Avg","RH","SlrkW_Avg","SlrMJ_Tot","WS_ms_Avg","WindDir","Rain_mm_Tot"
"TS","RN","Deg C","%","kW/m²","MJ/m²","meters/second","Degrees","mm"
"","","Avg","Smp","Avg","Tot","Avg","Smp","Tot"
"2009-07-09 14:40:00",34430,38.9,11.37,0.881,0.5286558,2.89,247.4,0
"2009-07-09 14:50:00",34431,39.22,11.48,0.861,0.5165242,2.334,265.5,0
"2009-07-09 15:00:00",34432,39.24,11.06,0.834,0.5006695,2.76,185.3,0
"2009-07-09 15:10:00",34433,39.09,10.75,0.815,0.4888752,2.951,181.1,0
"2009-07-09 15:20:00",34434,39.19,10.75,0.792,0.4751128,2.659,211.5,0
"2009-07-09 15:30:00",34435,39.57,10.65,0.767,0.4602294,3.878,209.7,0
"2009-07-09 15:40:00",34436,39.15,10.63,0.742,0.4451727,2.381,194.9,0
"2009-07-09 15:50:00",34437,39.44,10.12,0.712,0.4274601,3.032,212.2,0
"2009-07-09 16:00:00",34438,39.76,10.17,0.684,0.4104018,3.693,216,0
"2009-07-09 16:10:00",34439,39.45,10.38,0.654,0.3924003,2.951,237.1,0
"2009-07-09 16:20:00",34440,39.82,10.22,0.623,0.3735476,2.745,224,0
"2009-07-09 16:30:00",34441,39.76,9.46,0.594,0.3565011,2.411,271.4,0
"2009-07-09 16:40:00",34442,40.04,9.49,0.566,0.339752,3.43,268.2,0
"2009-07-09 16:50:00",34443,39.69,9.92,0.505,0.3027177,3.429,190.3,0
"2009-07-09 17:00:00",34444,39.42,9.55,0.429,0.2573403,2.671,231.5,0
"2009-07-09 17:10:00",34445,39.16,10.07,0.299,0.1795097,2.184,264.6,0
"2009-07-09 17:20:00",34446,39.48,10.02,0.4,0.2398205,3.168,283.9,0
"2009-07-09 17:30:00",34447,39.6,10.06,0.357,0.2144319,2.735,275.8,0
"2009-07-09 17:40:00",34448,39.26,10.48,0.335,0.2009655,2.301,207.8,0
"2009-07-09 17:50:00",34449,39.35,9.97,0.306,0.1833758,2.587,234.1,0
"2009-07-09 18:00:00",34450,39.11,10.14,0.264,0.1581297,3.546,216.8,0
"2009-07-09 18:10:00",34451,39.03,10.57,0.231,0.1383918,2.705,143.6,0
"2009-07-09 18:20:00",34452,38.66,10.38,0.189,0.1132412,2.496,255.9,0
"2009-07-09 18:30:00",34453,38.77,10.52,0.136,0.08158773,1.83,205.1,0
"2009-07-09 18:40:00",34454,38.69,10.79,0.08,0.04818233,2.347,213.5,0
"2009-07-09 18:50:00",34455,38.27,10.89,0.046,0.02762997,1.892,204.4,0
"2009-07-09 19:00:00",34456,38.03,11.23,0.025,0.01526918,1.837,220.9,0
"2009-07-09 19:10:00",34457,37.74,11.42,0.017,0.01048161,1.183,227.3,0
"2009-07-09 19:20:00",34458,37.54,11.59,0.014,0.008442515,1.276,229.5,0
"2009-07-09 19:30:00",34459,37.16,11.93,0.009,0.005602274,1.174,232.2,0
"2009-07-09 19:40:00",34460,36.48,12.31,0.005,0.002916104,0.802,268.3,0
"2009-07-09 19:50:00",34461,35.93,12.78,0.002,0.001181784,1.348,305,0
"2009-07-09 20:00:00",34462,35.34,12.99,0.001,0.0003282166,1.147,339,0
"2009-07-09 20:10:00",34463,35.05,12.99,0,0,0.084,90.8,0
"2009-07-09 20:20:00",34464,34.56,13.84,0,0,0.445,96.8,0
"2009-07-09 20:30:00",34465,33.85,13.81,0,0,0.468,59.12,0
"2009-07-09 20:40:00",34466,33.89,14.15,0,0,0.513,75.23,0
"2009-07-09 20:50:00",34467,33.2,14.46,0,0,1.026,52.04,0
"2009-07-09 21:00:00",34468,32.51,15.41,0,0,0.961,80.7,0
"2009-07-09 21:10:00",34469,32.11,15.82,0,0,0.964,93.6,0
"2009-07-09 21:20:00",34470,31.64,16.19,0,0,1.135,48.4,0
"2009-07-09 21:30:00",34471,32.17,15.99,0,0,0.79,96.7,0
"2009-07-09 21:40:00",34472,31.21,18.44,0,0,0.782,34.59,0
"2009-07-09 21:50:00",34473,30.51,18.51,0,0,1.167,39.86,0
"2009-07-09 22:00:00",34474,30.43,17.63,0,0,1.779,84,0
"2009-07-09 22:10:00",34475,31.85,14.36,0,0,2.534,88.5,0
"2009-07-09 22:20:00",34476,32.84,14.32,0,0,2.249,80.8,0
"2009-07-09 22:30:00",34477,32.7,14.9,0,0,1.846,75.23,0
"2009-07-09 22:40:00",34478,31.88,17.11,0,0,1.413,13.53,0
"2009-07-09 22:50:00",34479,30.64,17.39,0,0,2.29,31.12,0
"2009-07-09 23:00:00",34480,30.82,16.26,0,0,2.751,52.21,0
"2009-07-09 23:10:00",34481,31.19,16.6,0,0,2.17,21.65,0
"2009-07-09 23:20:00",34482,30.47,18.2,0,0,1.97,32.66,0
"2009-07-09 23:30:00",34483,29.84,18.2,0,0,2.521,24.06,0
"2009-07-09 23:40:00",34484,29.81,18.1,0,0,2.497,51.99,0
"2009-07-09 23:50:00",34485,29.73,18.51,0,0,1.599,15.49,0
"2009-07-10 00:00:00",34486,29.56,18,0,0,2.365,29.19,0
"2009-07-10 00:10:00",34487,30.03,17.42,0,0,2.564,17.28,0
"2009-07-10 00:20:00",34488,30.66,16.61,0,0,2.461,28.03,0
"2009-07-10 00:30:00",34489,30.56,17.53,0,0,2.46,14.4,0
"2009-07-10 00:40:00",34490,30.3,17.42,0,0,2.785,21.89,0
"2009-07-10 00:50:00",34491,30.45,17.32,0,0,2.883,9.83,0
"2009-07-10 01:00:00",34492,30.36,17.49,0,0,2.553,27.16,0
"2009-07-10 01:10:00",34493,30.53,16.85,0,0,2.406,19.14,0
"2009-07-10 01:20:00",34494,30.52,17.29,0,0,2.63,29.36,0
"2009-07-10 01:30:00",34495,30.48,17.02,0,0,2.778,33.37,0
"2009-07-10 01:40:00",34496,30.49,17.36,0,0,2.73,52.09,0
"2009-07-10 01:50:00",34497,30.13,17.8,0,0,2.458,53.45,0
"2009-07-10 02:00:00",34498,30.02,17.53,0,0,3.027,61.42,0
"2009-07-10 02:10:00",34499,30.2,17.42,0,0,2.903,39.92,0
"2009-07-10 02:20:00",34500,29.91,18.38,0,0,2.832,30.37,0
"2009-07-10 02:30:00",34501,29.11,19.19,0,0,3.167,36.27,0
"2009-07-10 02:40:00",34502,28.73,19.64,0,0,3.178,31.61,0
"2009-07-10 02:50:00",34503,28.71,19.2,0,0,3.071,39.34,0
"2009-07-10 03:00:00",34504,28.99,18.96,0,0,2.774,47.87,0
"2009-07-10 03:10:00",34505,29.09,19.13,0,0,2.678,16.07,0
"2009-07-10 03:20:00",34506,28.88,19.81,0,0,1.912,82.6,0
"2009-07-10 03:30:00",34507,28.69,18.38,0,0,2.359,47.46,0
"2009-07-10 03:40:00",34508,29.48,18.38,0,0,2.12,63.32,0
"2009-07-10 03:50:00",34509,28.74,19.74,0,0,2.057,33.74,0
"2009-07-10 04:00:00",34510,28.13,19.88,0,0,1.677,43.89,0
"2009-07-10 04:10:00",34511,28.42,19.2,0,0,1.251,34.8,0
"2009-07-10 04:20:00",34512,28.48,20.12,0,0,1.348,45,0
"2009-07-10 04:30:00",34513,28.2,19.71,0,0,1.716,59.93,0
"2009-07-10 04:40:00",34514,28.14,19.84,0,0,1.862,34.97,0
"2009-07-10 04:50:00",34515,28.07,20.39,0,0,2.083,62.35,0
"2009-07-10 05:00:00",34516,27.7,20.46,0,0,2.55,63.65,0
"2009-07-10 05:10:00",34517,27.83,20.49,0,5.960399e-005,2.37,61.43,0
"2009-07-10 05:20:00",34518,27.49,21.92,0.002,0.001403248,1.53,77.43,0
"2009-07-10 05:30:00",34519,26.92,21.82,0.009,0.00527921,0.573,41.15,0
"2009-07-10 05:40:00",34520,27.18,21.68,0.025,0.01501169,0.853,41.38,0
"2009-07-10 05:50:00",34521,27.19,22.27,0.046,0.02749217,1.458,35.29,0
"2009-07-10 06:00:00",34522,27.38,21.69,0.067,0.0404765,1.931,52.02,0
"2009-07-10 06:10:00",34523,28.36,20.94,0.098,0.05861427,1.312,46.8,0
"2009-07-10 06:20:00",34524,28.69,20.66,0.141,0.0845995,0.924,39.25,0
"2009-07-10 06:30:00",34525,29.89,19.81,0.119,0.07135133,1.527,30.55,0
"2009-07-10 06:40:00",34526,30.21,18.04,0.176,0.1058958,2.061,54.49,0
"2009-07-10 06:50:00",34527,31.35,16.41,0.247,0.148421,1.236,51.62,0
"2009-07-10 07:00:00",34528,32.33,15.66,0.276,0.1658451,1.186,36.32,0
"2009-07-10 07:10:00",34529,33.41,14.63,0.313,0.1878852,0.472,31.21,0
"2009-07-10 07:20:00",34530,33.82,14.7,0.371,0.2225013,0.655,170.5,0
"2009-07-10 07:30:00",34531,34.1,14.32,0.378,0.2268573,0.807,190.7,0
"2009-07-10 07:40:00",34532,34.73,13.95,0.467,0.2800735,0.378,231.8,0
"2009-07-10 07:50:00",34533,35.53,14.15,0.46,0.2758353,0.391,347.8,0
"2009-07-10 08:00:00",34534,35.47,14.49,0.49,0.294173,0.942,136.4,0
"2009-07-10 08:10:00",34535,35.47,16.97,0.536,0.3214723,1.157,216.3,0
"2009-07-10 08:20:00",34536,35.65,17.48,0.582,0.3491233,1.399,127.7,0
"2009-07-10 08:30:00",34537,35.92,16.9,0.648,0.3889696,1.325,225.7,0
"2009-07-10 08:40:00",34538,36.23,17.1,0.696,0.4174571,2.946,196.6,0
"2009-07-10 08:50:00",34539,36.1,18.12,0.656,0.3935885,3.974,211.4,0
"2009-07-10 09:00:00",34540,36.06,19.31,0.693,0.4157508,3.402,221.7,0
"2009-07-10 09:10:00",34541,36.18,19.51,0.731,0.4383024,3.316,234.7,0
"2009-07-10 09:20:00",34542,36.36,19.54,0.756,0.453842,3.578,197,0
"2009-07-10 09:30:00",34543,36.04,18.37,0.649,0.3893993,3.056,250.1,0
"2009-07-10 09:40:00",34544,36.38,17.95,0.714,0.4284959,1.891,202.1,0
"2009-07-10 09:50:00",34545,36.51,18.08,0.372,0.2231141,2.067,264.4,0
"2009-07-10 10:00:00",34546,36.38,16.48,0.61,0.3659923,1.841,297.4,0
"2009-07-10 10:10:00",34547,37.38,15.69,0.984,0.5902715,1.433,312.1,0
"2009-07-10 10:20:00",34548,37.38,15.05,0.679,0.4073786,1.206,175.4,0
"2009-07-10 10:30:00",34549,37.51,13.93,0.964,0.5782936,0.867,119.4,0
"2009-07-10 10:40:00",34550,38.42,13.06,1.035,0.6207811,1.75,290.4,0
"2009-07-10 10:50:00",34551,38.55,13.34,1.089,0.653182,1.755,15.68,0
"2009-07-10 11:00:00",34552,38.28,14.24,0.424,0.2541482,2.408,249.7,0
"2009-07-10 11:10:00",34553,38.5,13.64,0.6,0.359817,1.76,176.8,0
"2009-07-10 11:20:00",34554,38.89,13.47,0.855,0.5131273,1.572,144.6,0
"2009-07-10 11:30:00",34555,39.9,13.13,1.087,0.651971,2.248,302.9,0
"2009-07-10 11:40:00",34556,39.7,13.13,1.047,0.6279746,1.974,290.5,0
"2009-07-10 11:50:00",34557,39.46,12.98,1.029,0.6176171,2.749,273.2,0
"2009-07-10 12:00:00",34558,39.61,12.79,1.02,0.6118608,2.281,271.4,0
"2009-07-10 12:10:00",34559,39.77,13.03,1.014,0.6082435,3.408,254.4,0
"2009-07-10 12:20:00",34560,40.12,12.74,0.972,0.5834816,2.788,207.9,0
"2009-07-10 12:30:00",34561,40.36,13.03,1.044,0.6262873,2.51,179.2,0
"2009-07-10 12:40:00",34562,40.24,12.45,1.048,0.6286931,2.532,285.9,0
"2009-07-10 12:50:00",34563,40.73,12.52,1.091,0.6547867,4.266,139.8,0
"2009-07-10 13:00:00",34564,41.07,11.72,1.103,0.6615152,4.719,236.7,0
"2009-07-10 13:10:00",34565,41.04,11.62,1.085,0.6507811,3.679,253.7,0
"2009-07-10 13:20:00",34566,41.39,12.06,1.059,0.6354275,4.253,243.9,0
"2009-07-10 13:30:00",34567,41.23,12.11,1.029,0.6174832,3.572,196.7,0
"2009-07-10 13:40:00",34568,40.79,12.01,0.972,0.5832975,3.827,254,0
"2009-07-10 13:50:00",34569,41.1,11.99,0.953,0.5719674,4.269,229.2,0
"2009-07-10 14:00:00",34570,41.33,12.16,0.904,0.5426168,4.181,218.7,0
"2009-07-10 14:10:00",34571,41,11.75,0.916,0.5497583,3.645,265.2,0
"2009-07-10 14:20:00",34572,41.27,11.97,0.902,0.5412042,3.635,245.5,0
"2009-07-10 14:30:00",34573,41.33,11.26,0.886,0.5318257,3.714,239.7,0
"2009-07-10 14:40:00",34574,41.29,11.97,0.873,0.5238369,3.556,212,0
"2009-07-10 14:50:00",34575,40.71,11.62,0.783,0.4699221,3.67,212.4,0
"2009-07-10 15:00:00",34576,40.91,11.65,0.822,0.4932061,4.418,304.2,0
"2009-07-10 15:10:00",34577,41.41,11.31,0.809,0.4852901,3.987,228.3,0
"2009-07-10 15:20:00",34578,41.86,11.48,0.783,0.4699028,3.47,280.6,0
"2009-07-10 15:30:00",34579,41.09,11.74,0.757,0.4543703,3.625,271.5,0
"2009-07-10 15:40:00",34580,41.59,11.45,0.731,0.4385282,2.913,233.4,0
"2009-07-10 15:50:00",34581,41.78,11.23,0.703,0.4219233,3.325,251.8,0
"2009-07-10 16:00:00",34582,41.48,11.09,0.676,0.405614,4.192,224.1,0
"2009-07-10 16:10:00",34583,42.02,11.28,0.654,0.3923618,3.604,172.9,0
"2009-07-10 16:20:00",34584,41.8,11.04,0.661,0.3965847,1.894,324.1,0
"2009-07-10 16:30:00",34585,41.54,11.06,0.502,0.3014083,3.218,255.3,0
"2009-07-10 16:40:00",34586,41.05,11.4,0.29,0.1742935,2.649,240.7,0
"2009-07-10 16:50:00",34587,40.93,11.19,0.299,0.1794436,3.622,252.4,0
"2009-07-10 17:00:00",34588,40.81,11.14,0.294,0.1763612,1.437,243.7,0
"2009-07-10 17:10:00",34589,40.89,11.28,0.293,0.1758602,2.101,217.4,0
"2009-07-10 17:20:00",34590,40.68,11.46,0.211,0.1264907,3.419,227.3,0
"2009-07-10 17:30:00",34591,40.16,11.62,0.132,0.07892703,3.262,226.3,0
"2009-07-10 17:40:00",34592,39.97,11.77,0.122,0.07318448,1.923,190.3,0
"2009-07-10 17:50:00",34593,39.99,11.5,0.119,0.07119073,1.823,188.2,0
"2009-07-10 18:00:00",34594,40.35,10.81,0.25,0.1499527,1.102,308.2,0
"2009-07-10 18:10:00",34595,41.03,10.69,0.264,0.1584933,2.651,229.3,0
"2009-07-10 18:20:00",34596,40.89,10.99,0.201,0.1204094,3.318,272.4,0
"2009-07-10 18:30:00",34597,40.51,10.96,0.111,0.06630762,2.086,239.4,0
"2009-07-10 18:40:00",34598,40.29,10.81,0.111,0.06635181,2.521,284.4,0
"2009-07-10 18:50:00",34599,40.57,10.99,0.08,0.04789186,2.064,240.9,0
"2009-07-10 19:00:00",34600,40.43,10.99,0.061,0.03662079,1.038,249.4,0
"2009-07-10 19:10:00",34601,40.37,11.16,0.043,0.02589865,0.95,226.6,0
"2009-07-10 19:20:00",34602,39.85,11.21,0.029,0.01764677,1.964,195.7,0
"2009-07-10 19:30:00",34603,39.14,11.6,0.016,0.009675015,2.253,283.3,0
"2009-07-10 19:40:00",34604,38.55,11.72,0.007,0.004443236,2.526,259.4,0
"2009-07-10 19:50:00",34605,38.04,11.79,0.002,0.001308876,2.234,246.1,0
"2009-07-10 20:00:00",34606,37.8,11.93,0,5.950144e-005,1.8,283.1,0
"2009-07-10 20:10:00",34607,37.36,12.1,0,0,1.237,272.7,0
"2009-07-10 20:20:00",34608,37,12.17,0,0,0.86,186.7,0
"2009-07-10 20:30:00",34609,36.72,12.58,0,0,0.533,144,0
"2009-07-10 20:40:00",34610,36.27,12.61,0,0,1.084,148.4,0
"2009-07-10 20:50:00",34611,36.33,12.31,0,0,1.012,67.14,0
"2009-07-10 21:00:00",34612,36.73,12.07,0,0,0.926,99.8,0
"2009-07-10 21:10:00",34613,36.38,12.48,0,0,1.046,156.3,0
"2009-07-10 21:20:00",34614,36.35,11.49,0,0,1.422,88.6,0
"2009-07-10 21:30:00",34615,36.93,11.7,0,0,1.032,154.6,0
"2009-07-10 21:40:00",34616,36.65,11.8,0,0,1.289,139.6,0
"2009-07-10 21:50:00",34617,36.67,10.98,0,0,0.765,180.8,0
"2009-07-10 22:00:00",34618,36.51,12.1,0,0,0.397,153.2,0
"2009-07-10 22:10:00",34619,35.32,12.92,0,0,0.482,202.9,0
"2009-07-10 22:20:00",34620,35.15,12.07,0,0,1.694,180.4,0
"2009-07-10 22:30:00",34621,35.37,11.94,0,0,2.498,176.3,0
"2009-07-10 22:40:00",34622,35.75,11.77,0,0,2.456,219.5,0
"2009-07-10 22:50:00",34623,35.85,11.94,0,0,1.921,176.6,0
"2009-07-10 23:00:00",34624,35.64,12.01,0,0,2.307,171,0
"2009-07-10 23:10:00",34625,35.53,12.28,0,0,1.471,197.4,0
"2009-07-10 23:20:00",34626,34.7,13.03,0,0,0.854,205.7,0
"2009-07-10 23:30:00",34627,34.28,12.86,0,0,0.022,214.4,0
"2009-07-10 23:40:00",34628,33.7,13.71,0,0,1.081,10.92,0
"2009-07-10 23:50:00",34629,33.07,14.01,0,0,1.251,29.85,0
"2009-07-11 00:00:00",34630,32.66,14.12,0,0,1.09,72.26,0
"2009-07-11 00:10:00",34631,32.7,14.59,0,0,1.461,129.8,0
"2009-07-11 00:20:00",34632,31.47,17.79,0,0,1.051,352,0
"2009-07-11 00:30:00",34633,30.17,18.17,0,0,1.083,18.36,0
"2009-07-11 00:40:00",34634,30.34,17.56,0,0,2.063,44.84,0
"2009-07-11 00:50:00",34635,30.36,17.56,0,0,1.805,53.34,0
"2009-07-11 01:00:00",34636,30.76,16.09,0,0,2.306,47.98,0
"2009-07-11 01:10:00",34637,31.11,15.52,0,0,2.941,34.55,0
"2009-07-11 01:20:00",34638,31,16.33,0,0,3.239,66.19,0
"2009-07-11 01:30:00",34639,30.42,17.29,0,0,1.792,46.67,0
"2009-07-11 01:40:00",34640,29.77,16.64,0,0,2.444,69.29,0
"2009-07-11 01:50:00",34641,29.97,18.34,0,0,1.809,30.18,0
"2009-07-11 02:00:00",34642,28.89,18.96,0,0,2.703,21.65,0
"2009-07-11 02:10:00",34643,28.98,18.35,0,0,2.882,18.46,0
"2009-07-11 02:20:00",34644,29.22,16.98,0,0,3.129,45.92,0
"2009-07-11 02:30:00",34645,29.9,18.65,0,0,2.784,13.44,0
"2009-07-11 02:40:00",34646,29.32,18.01,0,0,3.041,47.22,0
"2009-07-11 02:50:00",34647,29.67,17.6,0,0,2.843,33.78,0
"2009-07-11 03:00:00",34648,29.55,18.04,0,0,2.854,18.92,0
"2009-07-11 03:10:00",34649,29.81,16.44,0,0,3.862,39.75,0
"2009-07-11 03:20:00",34650,31.36,18.38,0,0,3.669,49.13,0
"2009-07-11 03:30:00",34651,31.81,19.09,0,0,3.164,44.54,0
"2009-07-11 03:40:00",34652,31.01,19.74,0,0,2.839,37.82,0
"2009-07-11 03:50:00",34653,30.44,19.06,0,0,2.255,39.99,0
"2009-07-11 04:00:00",34654,30.48,19.36,0,0,1.593,26.87,0
"2009-07-11 04:10:00",34655,30.11,19.36,0,0,2.276,31.31,0
"2009-07-11 04:20:00",34656,29.65,20.35,0,0,2.857,14.11,0
"2009-07-11 04:30:00",34657,29.18,23.72,0,0,2.515,102.4,0
"2009-07-11 04:40:00",34658,29.67,19.13,0,0,1.845,169.8,0
"2009-07-11 04:50:00",34659,30.03,19.95,0,0,1.982,209.1,0
"2009-07-11 05:00:00",34660,29.29,22.12,0,0,1.947,268.5,0
"2009-07-11 05:10:00",34661,28.57,22.91,0,0.0001634574,1.066,309.4,0
"2009-07-11 05:20:00",34662,28.52,22.94,0.002,0.0009620499,0.608,259.7,0
"2009-07-11 05:30:00",34663,29.02,21.89,0.005,0.00317594,1.369,199.8,0
"2009-07-11 05:40:00",34664,28.69,23.14,0.014,0.00859998,3.384,204.9,0
"2009-07-11 05:50:00",34665,31.31,21.38,0.036,0.0216141,6.371,154.6,0
"2009-07-11 06:00:00",34666,32.2,21.65,0.029,0.01736733,6.954,151.5,0
"2009-07-11 06:10:00",34667,32.28,21.07,0.083,0.05008998,5.764,175.2,0
"2009-07-11 06:20:00",34668,32.55,21.34,0.12,0.07229996,5.332,161.7,0
"2009-07-11 06:30:00",34669,32.46,21.67,0.15,0.08995734,4.25,165,0
"2009-07-11 06:40:00",34670,32.84,21.88,0.181,0.1083552,4.635,180,0
"2009-07-11 06:50:00",34671,33.13,20.48,0.213,0.12762,3.606,186.1,0
"2009-07-11 07:00:00",34672,33.27,19.05,0.247,0.1479903,2.741,153.8,0
"2009-07-11 07:10:00",34673,33.89,18.2,0.281,0.1687165,1.213,31.78,0
"2009-07-11 07:20:00",34674,34.38,18.33,0.316,0.1894841,1.325,167.3,0
"2009-07-11 07:30:00",34675,34.48,17.55,0.351,0.210575,1,5.216,0
"2009-07-11 07:40:00",34676,34.9,15.95,0.387,0.2322887,0.79,216.8,0
"2009-07-11 07:50:00",34677,35.03,17.58,0.422,0.2530805,2.079,178.8,0
"2009-07-11 08:00:00",34678,35.19,15.51,0.456,0.2734192,2.385,178.8,0
"2009-07-11 08:10:00",34679,35.38,16.52,0.491,0.2945502,2.893,152.2,0
"2009-07-11 08:20:00",34680,35.78,14.93,0.527,0.315996,2.381,187.5,0
"2009-07-11 08:30:00",34681,35.82,14.11,0.566,0.3396674,2.804,192.8,0
"2009-07-11 08:40:00",34682,35.82,14.69,0.605,0.3628436,3.326,183,0
"2009-07-11 08:50:00",34683,35.98,14.24,0.643,0.3855042,2.631,201.7,0
"2009-07-11 09:00:00",34684,36.42,14.34,0.678,0.4069936,3.662,222.5,0
"2009-07-11 09:10:00",34685,36.45,14.28,0.703,0.422066,4.135,190,0
"2009-07-11 09:20:00",34686,36.59,13.7,0.727,0.4360491,3.382,178.9,0
"2009-07-11 09:30:00",34687,37.29,13.39,0.748,0.4490623,3.344,200.7,0
"2009-07-11 09:40:00",34688,37.1,13.07,0.797,0.4782559,4.004,171.2,0
"2009-07-11 09:50:00",34689,37.32,12.88,0.819,0.491196,4.142,190,0
"2009-07-11 10:00:00",34690,37.47,12.86,0.811,0.4865869,4.345,171.8,0
"2009-07-11 10:10:00",34691,37.59,12.4,0.93,0.5579298,4.17,179,0
"2009-07-11 10:20:00",34692,37.49,12.44,0.542,0.3249852,4.324,199.3,0
"2009-07-11 10:30:00",34693,37.5,12.28,0.616,0.3698925,3.913,207.9,0
"2009-07-11 10:40:00",34694,37.9,12.1,0.644,0.3863226,4.222,162.4,0
"2009-07-11 10:50:00",34695,38.16,11.98,0.842,0.5052704,3.92,199.4,0
"2009-07-11 11:00:00",34696,38.92,11.79,1.023,0.6135826,3.6,197.1,0
"2009-07-11 11:10:00",34697,38.84,11.77,1,0.5998203,3.848,150.6,0
"2009-07-11 11:20:00",34698,39.12,11.6,1.037,0.6223987,3.352,205.1,0
"2009-07-11 11:30:00",34699,39.23,11.54,1.048,0.6287292,2.704,196.1,0
"2009-07-11 11:40:00",34700,39.2,11.71,0.959,0.5752091,2.051,224.7,0
"2009-07-11 11:50:00",34701,39.49,11.35,1.002,0.6011737,2.788,222.8,0
"2009-07-11 12:00:00",34702,39.75,11.28,0.861,0.5167156,2.333,279.2,0
"2009-07-11 12:10:00",34703,39.98,11.13,1.053,0.6319571,1.742,164.3,0
"2009-07-11 12:20:00",34704,40.16,11.12,1.008,0.6045178,2.817,199.6,0
"2009-07-11 12:30:00",34705,40.14,11.09,1.047,0.6281997,2.687,249.5,0
"2009-07-11 12:40:00",34706,40.94,10.43,1.056,0.6338768,2.646,233.4,0
"2009-07-11 12:50:00",34707,41.31,10.51,1.012,0.6074502,4.605,230.7,0
"2009-07-11 13:00:00",34708,41.12,10.44,0.919,0.5513375,3.896,168.2,0
"2009-07-11 13:10:00",34709,41.2,10.5,1.02,0.6120251,3.798,256.5,0
"2009-07-11 13:20:00",34710,41.7,10.09,1.038,0.6229272,3.622,202,0
"2009-07-11 13:30:00",34711,41.67,10.19,1.021,0.6126362,3.982,166.5,0
"2009-07-11 13:40:00",34712,41.7,9.82,0.988,0.5926552,3.829,250.3,0
"2009-07-11 13:50:00",34713,42.06,10.16,1.015,0.6089971,4.1,181.3,0
"2009-07-11 14:00:00",34714,41.77,9.95,0.996,0.5973079,3.765,132.7,0
"2009-07-11 14:10:00",34715,41.56,10.02,0.979,0.5872133,3.105,239.6,0
"2009-07-11 14:20:00",34716,42.13,9.46,0.944,0.566225,3.704,240.3,0
"2009-07-11 14:30:00",34717,42.27,9.61,0.892,0.5350235,3.601,216,0
"2009-07-11 14:40:00",34718,42.09,9.81,1.004,0.6025526,4.211,229.9,0
"2009-07-11 14:50:00",34719,42.21,9.61,1.041,0.6248302,2.962,225.5,0
"2009-07-11 15:00:00",34720,42.07,10.08,0.547,0.3280054,4.419,191.5,0
"2009-07-11 15:10:00",34721,41.39,10.17,0.47,0.2822181,3.364,227.2,0
"2009-07-11 15:20:00",34722,41.46,10.37,0.535,0.320736,4.445,231.4,0
"2009-07-11 15:30:00",34723,42.14,9.85,0.803,0.4815869,3.196,233.6,0
"2009-07-11 15:40:00",34724,42.79,9.85,0.766,0.4598265,3.437,209.7,0
"2009-07-11 15:50:00",34725,42.22,9.95,0.689,0.4131277,4.091,237,0
"2009-07-11 16:00:00",34726,42.03,9.95,0.481,0.2885823,3.347,233.8,0
"2009-07-11 16:10:00",34727,41.4,10.27,0.243,0.145605,4.781,181.1,0
"2009-07-11 16:20:00",34728,40.98,10.67,0.251,0.1507019,3.128,212.1,0
"2009-07-11 16:30:00",34729,41.18,10.53,0.235,0.1408252,3.579,235.7,0
"2009-07-11 16:40:00",34730,40.96,10.53,0.216,0.1297884,3.205,221.8,0
"2009-07-11 16:50:00",34731,40.89,10.5,0.206,0.1234249,2.35,199.4,0
"2009-07-11 17:00:00",34732,40.76,10.43,0.179,0.107685,3.23,217.1,0
"2009-07-11 17:10:00",34733,40.65,10.53,0.157,0.09418213,3.125,268.7,0
"2009-07-11 17:20:00",34734,40.55,10.57,0.154,0.09247424,1.625,142,0
"2009-07-11 17:30:00",34735,40.37,10.62,0.131,0.0786927,1.652,239.1,0
"2009-07-11 17:40:00",34736,40.46,10.43,0.18,0.1078855,2.076,211.3,0
"2009-07-11 17:50:00",34737,41.12,10.36,0.197,0.1179925,1.152,171.9,0
"2009-07-11 18:00:00",34738,40.68,10.3,0.159,0.09521268,2.896,239.5,0
"2009-07-11 18:10:00",34739,41,10.14,0.152,0.09131404,1.977,262.5,0
"2009-07-11 18:20:00",34740,40.91,10.24,0.168,0.100855,2.064,257.7,0
"2009-07-11 18:30:00",34741,41.15,10.07,0.166,0.09940195,0.585,181.2,0
"2009-07-11 18:40:00",34742,40.98,10.16,0.113,0.06792554,1.57,228.3,0
"2009-07-11 18:50:00",34743,40.6,10.33,0.07,0.04203709,2.4,194,0
"2009-07-11 19:00:00",34744,40.25,10.69,0.033,0.01951534,1.991,226.8,0
"2009-07-11 19:10:00",34745,39.71,10.91,0.021,0.01255251,2.278,216.1,0
"2009-07-11 19:20:00",34746,39.3,11.09,0.015,0.00894199,2.269,243.5,0
"2009-07-11 19:30:00",34747,38.94,11.37,0.011,0.00631805,1.407,222.9,0
"2009-07-11 19:40:00",34748,38.4,11.73,0.005,0.002860992,1.371,198.1,0
"2009-07-11 19:50:00",34749,37.87,12,0.002,0.001140746,1.276,200.6,0
"2009-07-11 20:00:00",34750,37.16,12.75,0,0.0001394222,1.183,283,0
"2009-07-11 20:10:00",34751,36.41,12.65,0,0,0.783,200.8,0
"2009-07-11 20:20:00",34752,36.4,12.61,0,0,0.693,158.6,0
"2009-07-11 20:30:00",34753,36.09,12.61,0,0,0.929,171.5,0
